Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Unknown,Alicia Thomber,Home Furnishings,All-in-One,$7400,"Weiler, Anne",Computers,,1.3%
Lost,Unknown,Alicia Thomber,Home Furnishings,Desktops,$2900,"Weiler, Anne",Computers,,3.8%
Lost,Unknown,Alicia Thomber,Home Furnishings,Laser Printers,$1100,"Weiler, Anne",Electronics,,2.3%
Lost,Unknown,Alicia Thomber,Home Furnishings,Mobile app,$3400,"Weiler, Anne",Software,,1.3%
Lost,Unknown,Alicia Thomber,Home Furnishings,Scanners,$2100,"Weiler, Anne",Electronics,,0.3%
Lost,Unknown,Alicia Thomber,Home Furnishings,Scanners,$1300,"Weiler, Anne",Electronics,Market Trends Newsletter,1.8%
Lost,Unknown,Alicia Thomber,Major Banks,All-in-One,$12300,"Weiler, Anne",Computers,,1.3%
Lost,Unknown,Alicia Thomber,Major Banks,Mobile app,$5200,"Weiler, Anne",Software,,1.3%
Lost,Unknown,Alicia Thomber,Major Banks,Mobile app,$2000,"Weiler, Anne",Software,Customer Care Campaign,3.8%
Lost,Unknown,Alicia Thomber,Major Banks,Mobile app,$3000,"Weiler, Anne",Software,Monthly Newsletter,1.8%
Lost,Unknown,Alicia Thomber,Major Banks,Scanners,$1300,"Weiler, Anne",Electronics,,0.3%
Lost,Unknown,Alicia Thomber,Major Pharmaceuticals,All-in-One,$27100,"Weiler, Anne",Computers,,1.3%
Lost,Unknown,Alicia Thomber,Major Pharmaceuticals,Laser Printers,$1400,"Weiler, Anne",Electronics,,2.3%
Lost,Unknown,Alicia Thomber,Major Pharmaceuticals,Mobile app,$19700,"Weiler, Anne",Software,,1.3%
Lost,Unknown,Alicia Thomber,,All-in-One,$36400,"Weiler, Anne",Computers,,1.3%
Lost,Unknown,Alicia Thomber,,All-in-One,$3400,"Weiler, Anne",Computers,Monthly Newsletter,1.8%
Lost,Unknown,Alicia Thomber,,Desktops,$4700,"Weiler, Anne",Computers,,3.8%
Lost,Unknown,Alicia Thomber,,Ergonomic Seating,$3900,"Weiler, Anne",Furniture,,3.8%
Lost,Unknown,Alicia Thomber,,Laser Printers,$2300,"Weiler, Anne",Electronics,,2.3%
