Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Committee,Eric Gruber,Oil & Gas Production,Scanners,$5900,"Weiler, Anne",Electronics,,0.3%
Lost,Committee,Eric Gruber,Oil & Gas Production,Scanners,$2600,"Weiler, Anne",Electronics,Market Trends Newsletter,1.8%
Lost,Committee,Eric Gruber,Oil & Gas Production,Scanners,$1300,"Weiler, Anne",Electronics,New Product Releases,1.8%
Lost,Committee,Eric Gruber,Oil & Gas Production,Stand-up Desks,$4900,"Weiler, Anne",Furniture,,3.3%
Lost,Committee,Eric Gruber,Oil & Gas Production,Stand-up Desks,$4900,"Weiler, Anne",Furniture,New Product Releases,4.8%
Lost,Committee,Eric Gruber,Oil & Gas Production,Webcams,$1900,"Weiler, Anne",Electronics,,3.3%
Lost,Committee,Eric Gruber,Oil & Gas Production,Webcams,$400,"Weiler, Anne",Electronics,Twitter,3.8%
Lost,Committee,Eric Gruber,Oil/Gas Transmission,Design app,$3800,"Weiler, Anne",Software,,3.3%
Lost,Committee,Eric Gruber,Oil/Gas Transmission,Ergonomic Seating,$3400,"Weiler, Anne",Furniture,,3.8%
Lost,Committee,Eric Gruber,Oil/Gas Transmission,Stand-up Desks,$3800,"Weiler, Anne",Furniture,,3.3%
Lost,Committee,Eric Gruber,Paper,Design app,$19100,"Weiler, Anne",Software,,3.3%
Lost,Committee,Eric Gruber,Paper,Ergonomic Seating,$3700,"Weiler, Anne",Furniture,,3.8%
Lost,Committee,Eric Gruber,Paper,Ergonomic Seating,$3500,"Weiler, Anne",Furniture,New Product Releases,5.3%
Lost,Committee,Eric Gruber,Paper,Laser Printers,$3400,"Weiler, Anne",Electronics,,2.3%
Lost,Committee,Eric Gruber,Paper,Laser Printers,$2800,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Lost,Committee,Eric Gruber,Paper,Scanners,$4700,"Weiler, Anne",Electronics,,0.3%
Lost,Committee,Eric Gruber,Paper,Stand-up Desks,$4900,"Weiler, Anne",Furniture,Market Trends Newsletter,4.8%
Lost,Committee,Eric Gruber,Paper,Webcams,$800,"Weiler, Anne",Electronics,Twitter,3.8%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Design app,$15500,"Weiler, Anne",Software,,3.3%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Desktops,$2800,"Weiler, Anne",Computers,,3.8%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Laser Printers,$2700,"Weiler, Anne",Electronics,,2.3%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Laser Printers,$2600,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Scanners,$500,"Weiler, Anne",Electronics,,0.3%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Scanners,$1700,"Weiler, Anne",Electronics,New Product Releases,1.8%
Lost,Committee,Eric Gruber,Real Estate Investment Trusts,Stand-up Desks,$7200,"Weiler, Anne",Furniture,,3.3%
Lost,Committee,Eric Gruber,Transportation Services,Design app,$3600,"Weiler, Anne",Software,,3.3%
Lost,Committee,Eric Gruber,Transportation Services,Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Lost,Committee,Eric Gruber,Transportation Services,Scanners,$2400,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Committee,Eric Gruber,Water Supply,Design app,$3300,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Lost,Committee,Eric Gruber,Water Supply,Scanners,$1100,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Committee,Eric Gruber,Water Supply,Stand-up Desks,$6800,"Weiler, Anne",Furniture,,3.3%
Lost,Committee,Greg Winston,Business Services,Design app,$29300,"Weiler, Anne",Software,,3.2%
Lost,Committee,Greg Winston,Business Services,Design app,$3600,"Weiler, Anne",Software,Monthly Newsletter,3.7%
Lost,Committee,Greg Winston,Business Services,Desktops,$1000,"Weiler, Anne",Computers,,3.7%
Lost,Committee,Greg Winston,Business Services,Desktops,$2200,"Weiler, Anne",Computers,Consumer Tradeshow,5.2%
Lost,Committee,Greg Winston,Business Services,Ergonomic Seating,$1800,"Weiler, Anne",Furniture,,3.7%
Lost,Committee,Greg Winston,Business Services,Laser Printers,$1000,"Weiler, Anne",Electronics,,2.2%
Lost,Committee,Greg Winston,Business Services,Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,2.7%
Lost,Committee,Greg Winston,Business Services,Scanners,$6100,"Weiler, Anne",Electronics,,0.2%
Lost,Committee,Greg Winston,Business Services,Stand-up Desks,$11200,"Weiler, Anne",Furniture,,3.2%
Lost,Committee,Greg Winston,Business Services,Stand-up Desks,$4700,"Weiler, Anne",Furniture,New Product Releases,4.7%
Lost,Committee,Greg Winston,Business Services,Webcams,$300,"Weiler, Anne",Electronics,,3.2%
Lost,Committee,Greg Winston,Business Services,Webcams,$800,"Weiler, Anne",Electronics,Twitter,3.7%
Lost,Committee,Greg Winston,Computer Software: Prepackaged Software,Design app,$23600,"Weiler, Anne",Software,,3.2%
