Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Individual,Anne Weiler,Oilfield Services/Equipment,Webcams,$200,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Packaged Foods,Mobile app,$2000,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Packaged Foods,Scanners,$1800,"Weiler, Anne",Electronics,,0.5%
Lost,Individual,Anne Weiler,Packaged Foods,Stand-up Desks,$2300,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Precious Metals,All-in-One,$6400,"Weiler, Anne",Computers,,1.5%
Lost,Individual,Anne Weiler,Precious Metals,Design app,$3400,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,All-in-One,$7200,"Weiler, Anne",Computers,,1.2%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,All-in-One,$3700,"Weiler, Anne",Computers,Monthly Newsletter,1.7%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,Design app,$8100,"Weiler, Anne",Software,,3.2%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,Mobile app,$12400,"Weiler, Anne",Software,,1.2%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,Scanners,$1800,"Weiler, Anne",Electronics,,0.2%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,Scanners,$2300,"Weiler, Anne",Electronics,Twitter,0.7%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,Stand-up Desks,$5700,"Weiler, Anne",Furniture,,3.2%
Lost,Individual,Anne Weiler,Real Estate Investment Trusts,Webcams,$4200,"Weiler, Anne",Electronics,,3.2%
Lost,Individual,Anne Weiler,Recreational Products/Toys,Design app,$27900,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Recreational Products/Toys,Mobile app,$12200,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Recreational Products/Toys,Stand-up Desks,$18100,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Recreational Products/Toys,Webcams,$300,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Restaurants,All-in-One,$17100,"Weiler, Anne",Computers,,1.5%
