Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Design app,$9300,"Weiler, Anne",Software,,3.4%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Ergonomic Seating,$3000,"Weiler, Anne",Furniture,,3.8%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Ergonomic Seating,$600,"Weiler, Anne",Furniture,New Product Releases,5.3%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Laser Printers,$3700,"Weiler, Anne",Electronics,,2.3%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Laser Printers,$1200,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Scanners,$9100,"Weiler, Anne",Electronics,,0.4%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Scanners,$1300,"Weiler, Anne",Electronics,Customer Care Campaign,2.8%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Scanners,$1400,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Scanners,$1100,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Stand-up Desks,$6100,"Weiler, Anne",Furniture,,3.3%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Stand-up Desks,$6800,"Weiler, Anne",Furniture,Consumer Tradeshow,4.9%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Stand-up Desks,$4900,"Weiler, Anne",Furniture,Market Trends Newsletter,4.8%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Stand-up Desks,$8500,"Weiler, Anne",Furniture,New Product Releases,4.9%
Lost,Committee,Alan Steiner,Air Freight/Delivery Services,Webcams,$900,"Weiler, Anne",Electronics,,3.4%
Lost,Committee,Alan Steiner,Biotechnology: Commercial Physical & Biological Resarch,Design app,$3800,"Weiler, Anne",Software,,3.5%
Lost,Committee,Alan Steiner,Biotechnology: Commercial Physical & Biological Resarch,Laser Printers,$1400,"Weiler, Anne",Electronics,,2.5%
Lost,Committee,Alan Steiner,Biotechnology: Commercial Physical & Biological Resarch,Webcams,$200,"Weiler, Anne",Electronics,,3.5%
Lost,Committee,Alan Steiner,Clothing/Shoe/Accessory Stores,Design app,$3500,"Weiler, Anne",Software,,3.5%
Lost,Committee,Alan Steiner,Clothing/Shoe/Accessory Stores,Design app,$3000,"Weiler, Anne",Software,Monthly Newsletter,4.0%
Lost,Committee,Alan Steiner,Clothing/Shoe/Accessory Stores,Laser Printers,$1300,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Committee,Alan Steiner,Clothing/Shoe/Accessory Stores,Stand-up Desks,$3500,"Weiler, Anne",Furniture,,3.5%
Lost,Committee,Alan Steiner,Clothing/Shoe/Accessory Stores,Stand-up Desks,$3000,"Weiler, Anne",Furniture,New Product Releases,5.0%
Lost,Committee,Alan Steiner,Diversified Commercial Services,Laser Printers,$1400,"Weiler, Anne",Electronics,,2.5%
Lost,Committee,Alan Steiner,Diversified Commercial Services,Stand-up Desks,$9100,"Weiler, Anne",Furniture,,3.5%
Lost,Committee,Alan Steiner,Food Distributors,Design app,$2600,"Weiler, Anne",Software,,3.5%
Lost,Committee,Alan Steiner,Food Distributors,Scanners,$1900,"Weiler, Anne",Electronics,,0.5%
Lost,Committee,Alan Steiner,Food Distributors,Scanners,$2100,"Weiler, Anne",Electronics,Customer Care Campaign,3.0%
Lost,Committee,Alan Steiner,Food Distributors,Stand-up Desks,$4000,"Weiler, Anne",Furniture,,3.5%
Lost,Committee,Alan Steiner,Food Distributors,Stand-up Desks,$4700,"Weiler, Anne",Furniture,Twitter,4.0%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Design app,$6300,"Weiler, Anne",Software,,3.5%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Ergonomic Seating,$2900,"Weiler, Anne",Furniture,,4.0%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Laser Printers,$2100,"Weiler, Anne",Electronics,,2.5%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Scanners,$1100,"Weiler, Anne",Electronics,,0.5%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Stand-up Desks,$4700,"Weiler, Anne",Furniture,,3.5%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Webcams,$1100,"Weiler, Anne",Electronics,,3.5%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Webcams,$800,"Weiler, Anne",Electronics,Market Trends Newsletter,5.0%
Lost,Committee,Alan Steiner,Hospital/Nursing Management,Webcams,$300,"Weiler, Anne",Electronics,Twitter,4.0%
Lost,Committee,Alan Steiner,Industrial Machinery/Components,Design app,$3400,"Weiler, Anne",Software,,3.5%
