Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Individual,Molly Clark,Computer Software: Prepackaged Software,Webcams,$3300,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Computer Software: Prepackaged Software,Webcams,$400,"Low, Spencer",Electronics,Market Trends Newsletter,4.8%
Won,Individual,Molly Clark,Computer Software: Prepackaged Software,Webcams,$400,"Low, Spencer",Electronics,New Product Releases,4.8%
Won,Individual,Molly Clark,Computer Software: Prepackaged Software,Webcams,$200,"Low, Spencer",Electronics,Twitter,3.8%
Won,Individual,Molly Clark,Food Distributors,All-in-One,$6800,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Food Distributors,Design app,$28000,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Food Distributors,Design app,$3200,"Low, Spencer",Software,Customer Care Campaign,5.8%
Won,Individual,Molly Clark,Food Distributors,Design app,$3200,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Individual,Molly Clark,Food Distributors,Desktops,$1200,"Low, Spencer",Computers,Twitter,4.3%
Won,Individual,Molly Clark,Food Distributors,Ergonomic Seating,$2700,"Low, Spencer",Furniture,,3.8%
Won,Individual,Molly Clark,Food Distributors,Ergonomic Seating,$3700,"Low, Spencer",Furniture,Twitter,4.3%
Won,Individual,Molly Clark,Food Distributors,Laser Printers,$1400,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Won,Individual,Molly Clark,Food Distributors,Mobile app,$8300,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Food Distributors,Mobile app,$2300,"Low, Spencer",Software,Customer Care Campaign,3.8%
Won,Individual,Molly Clark,Food Distributors,Scanners,$2500,"Low, Spencer",Electronics,,0.3%
Won,Individual,Molly Clark,Food Distributors,Stand-up Desks,$4500,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Food Distributors,Stand-up Desks,$3100,"Low, Spencer",Furniture,Consumer Tradeshow,4.8%
Won,Individual,Molly Clark,Food Distributors,Stand-up Desks,$3600,"Low, Spencer",Furniture,New Product Releases,4.8%
Won,Individual,Molly Clark,Food Distributors,Tablets,$9800,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Food Distributors,Tablets,$2900,"Low, Spencer",Computers,Consumer Tradeshow,7.8%
Won,Individual,Molly Clark,Food Distributors,Webcams,$1400,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Hospital/Nursing Management,All-in-One,$3200,"Low, Spencer",Computers,,1.5%
Won,Individual,Molly Clark,Hospital/Nursing Management,Design app,$13000,"Low, Spencer",Software,,3.5%
Won,Individual,Molly Clark,Hospital/Nursing Management,Desktops,$2300,"Low, Spencer",Computers,,4.0%
Won,Individual,Molly Clark,Hospital/Nursing Management,Ergonomic Seating,$3300,"Low, Spencer",Furniture,New Product Releases,5.5%
Won,Individual,Molly Clark,Hospital/Nursing Management,Laser Printers,$1400,"Low, Spencer",Electronics,,2.5%
Won,Individual,Molly Clark,Hospital/Nursing Management,Mobile app,$3400,"Low, Spencer",Software,,1.5%
Won,Individual,Molly Clark,Hospital/Nursing Management,Mobile app,$2700,"Low, Spencer",Software,Customer Care Campaign,4.0%
Won,Individual,Molly Clark,Hospital/Nursing Management,Webcams,$200,"Low, Spencer",Electronics,,3.5%
Won,Individual,Molly Clark,Industrial Machinery/Components,All-in-One,$12900,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,All-in-One,$2900,"Low, Spencer",Computers,Monthly Newsletter,1.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Design app,$19800,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Design app,$3900,"Low, Spencer",Software,Customer Care Campaign,5.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Design app,$6700,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Design app,$7200,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Desktops,$3200,"Low, Spencer",Computers,,3.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Desktops,$2500,"Low, Spencer",Computers,Consumer Tradeshow,5.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Ergonomic Seating,$1600,"Low, Spencer",Furniture,,3.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Laser Printers,$8300,"Low, Spencer",Electronics,,2.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Mobile app,$2100,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Scanners,$4600,"Low, Spencer",Electronics,,0.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Stand-up Desks,$13200,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Stand-up Desks,$7500,"Low, Spencer",Furniture,Consumer Tradeshow,4.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Stand-up Desks,$7400,"Low, Spencer",Furniture,New Product Releases,4.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Stand-up Desks,$4100,"Low, Spencer",Furniture,Twitter,3.8%
Won,Individual,Molly Clark,Industrial Machinery/Components,Tablets,$11500,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Webcams,$2500,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Industrial Machinery/Components,Webcams,$100,"Low, Spencer",Electronics,Twitter,3.8%
Won,Individual,Molly Clark,Investment Managers,All-in-One,$2800,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Investment Managers,Design app,$7100,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Investment Managers,Ergonomic Seating,$4500,"Low, Spencer",Furniture,,3.8%
Won,Individual,Molly Clark,Investment Managers,Mobile app,$3000,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Investment Managers,Mobile app,$2300,"Low, Spencer",Software,Customer Care Campaign,3.8%
Won,Individual,Molly Clark,Investment Managers,Scanners,$2900,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Won,Individual,Molly Clark,Investment Managers,Stand-up Desks,$11400,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Investment Managers,Tablets,$12000,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Investment Managers,Webcams,$400,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Investment Managers,Webcams,$800,"Low, Spencer",Electronics,Twitter,3.8%
Won,Individual,Molly Clark,Major Banks,All-in-One,$3100,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Major Banks,Design app,$10600,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Major Banks,Laser Printers,$1000,"Low, Spencer",Electronics,,2.3%
Won,Individual,Molly Clark,Major Banks,Scanners,$2100,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Won,Individual,Molly Clark,Major Banks,Stand-up Desks,$5900,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Major Banks,Tablets,$4200,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Major Chemicals,All-in-One,$12000,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Major Chemicals,Design app,$22300,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Major Chemicals,Design app,$6700,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Individual,Molly Clark,Major Chemicals,Design app,$3400,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Individual,Molly Clark,Major Chemicals,Desktops,$9000,"Low, Spencer",Computers,,3.8%
Won,Individual,Molly Clark,Major Chemicals,Ergonomic Seating,$9400,"Low, Spencer",Furniture,,4.0%
Won,Individual,Molly Clark,Major Chemicals,Ergonomic Seating,$900,"Low, Spencer",Furniture,Consumer Tradeshow,5.3%
Won,Individual,Molly Clark,Major Chemicals,Laser Printers,$3300,"Low, Spencer",Electronics,,2.4%
Won,Individual,Molly Clark,Major Chemicals,Laser Printers,$2400,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Won,Individual,Molly Clark,Major Chemicals,Mobile app,$8600,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Major Chemicals,Mobile app,$2800,"Low, Spencer",Software,Customer Care Campaign,3.8%
Won,Individual,Molly Clark,Major Chemicals,Scanners,$1600,"Low, Spencer",Electronics,,0.3%
Won,Individual,Molly Clark,Major Chemicals,Scanners,$2200,"Low, Spencer",Electronics,New Product Releases,2.0%
Won,Individual,Molly Clark,Major Chemicals,Scanners,$5200,"Low, Spencer",Electronics,Twitter,0.8%
Won,Individual,Molly Clark,Major Chemicals,Stand-up Desks,$15900,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Major Chemicals,Stand-up Desks,$4200,"Low, Spencer",Furniture,Consumer Tradeshow,4.8%
Won,Individual,Molly Clark,Major Chemicals,Tablets,$13500,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Major Chemicals,Webcams,$600,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Major Chemicals,Webcams,$400,"Low, Spencer",Electronics,Twitter,3.9%
Won,Individual,Molly Clark,Major Pharmaceuticals,All-in-One,$51000,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Major Pharmaceuticals,All-in-One,$6900,"Low, Spencer",Computers,Monthly Newsletter,1.8%
Won,Individual,Molly Clark,Major Pharmaceuticals,Design app,$84900,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Major Pharmaceuticals,Design app,$5300,"Low, Spencer",Software,Consumer Tradeshow,4.8%
Won,Individual,Molly Clark,Major Pharmaceuticals,Design app,$12100,"Low, Spencer",Software,Customer Follow-up,5.8%
