Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Desktops,$3600,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Ergonomic Seating,$2700,"Weiler, Anne",Furniture,,3.7%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Ergonomic Seating,$1300,"Weiler, Anne",Furniture,Consumer Tradeshow,5.2%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Laser Printers,$3300,"Weiler, Anne",Electronics,,2.2%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,2.7%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Scanners,$2400,"Weiler, Anne",Electronics,Twitter,0.7%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Stand-up Desks,$9500,"Weiler, Anne",Furniture,,3.2%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Stand-up Desks,$6600,"Weiler, Anne",Furniture,Market Trends Newsletter,4.7%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Stand-up Desks,$4200,"Weiler, Anne",Furniture,New Product Releases,4.7%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Tablets,$1600,"Weiler, Anne",Computers,,6.2%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Webcams,$1900,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Greg Winston,"Computer Software: Programming, Data Processing",Webcams,$100,"Weiler, Anne",Electronics,Market Trends Newsletter,4.7%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Design app,$14000,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Design app,$3300,"Weiler, Anne",Software,Customer Follow-up,5.7%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Desktops,$1900,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Laser Printers,$2700,"Weiler, Anne",Electronics,,2.2%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Scanners,$800,"Weiler, Anne",Electronics,,0.2%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Stand-up Desks,$12200,"Weiler, Anne",Furniture,,3.2%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Tablets,$5300,"Weiler, Anne",Computers,,6.2%
Lost,Unknown,Greg Winston,Industrial Machinery/Components,Webcams,$1700,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Greg Winston,Life Insurance,Design app,$53000,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Greg Winston,Life Insurance,Design app,$5500,"Weiler, Anne",Software,Customer Follow-up,5.7%
Lost,Unknown,Greg Winston,Life Insurance,Design app,$11800,"Weiler, Anne",Software,Monthly Newsletter,3.7%
Lost,Unknown,Greg Winston,Life Insurance,Desktops,$4500,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,Life Insurance,Ergonomic Seating,$15400,"Weiler, Anne",Furniture,,3.7%
Lost,Unknown,Greg Winston,Life Insurance,Laser Printers,$9700,"Weiler, Anne",Electronics,,2.2%
Lost,Unknown,Greg Winston,Life Insurance,Scanners,$5600,"Weiler, Anne",Electronics,,0.2%
Lost,Unknown,Greg Winston,Life Insurance,Scanners,$2000,"Weiler, Anne",Electronics,Customer Care Campaign,2.7%
Lost,Unknown,Greg Winston,Life Insurance,Scanners,$2200,"Weiler, Anne",Electronics,Twitter,0.7%
Lost,Unknown,Greg Winston,Life Insurance,Stand-up Desks,$4700,"Weiler, Anne",Furniture,New Product Releases,4.7%
Lost,Unknown,Greg Winston,Life Insurance,Tablets,$11000,"Weiler, Anne",Computers,,6.2%
Lost,Unknown,Greg Winston,Life Insurance,Tablets,$3400,"Weiler, Anne",Computers,Consumer Tradeshow,7.7%
Lost,Unknown,Greg Winston,Life Insurance,Webcams,$3400,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Greg Winston,Life Insurance,Webcams,$400,"Weiler, Anne",Electronics,Market Trends Newsletter,4.7%
Lost,Unknown,Greg Winston,Major Banks,Design app,$30800,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Greg Winston,Major Banks,Design app,$8900,"Weiler, Anne",Software,Monthly Newsletter,3.7%
Lost,Unknown,Greg Winston,Major Banks,Desktops,$6700,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,Major Banks,Ergonomic Seating,$3800,"Weiler, Anne",Furniture,,3.7%
Lost,Unknown,Greg Winston,Major Banks,Ergonomic Seating,$4500,"Weiler, Anne",Furniture,Consumer Tradeshow,5.2%
Lost,Unknown,Greg Winston,Major Banks,Laser Printers,$3500,"Weiler, Anne",Electronics,,2.2%
Lost,Unknown,Greg Winston,Major Banks,Laser Printers,$3600,"Weiler, Anne",Electronics,Monthly Newsletter,2.7%
Lost,Unknown,Greg Winston,Major Banks,Scanners,$4400,"Weiler, Anne",Electronics,,0.2%
Lost,Unknown,Greg Winston,Major Banks,Stand-up Desks,$13900,"Weiler, Anne",Furniture,,3.2%
Lost,Unknown,Greg Winston,Major Banks,Stand-up Desks,$3200,"Weiler, Anne",Furniture,Monthly Newsletter,3.7%
Lost,Unknown,Greg Winston,Major Banks,Tablets,$3600,"Weiler, Anne",Computers,,6.2%
Lost,Unknown,Greg Winston,Major Banks,Webcams,$600,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Design app,$50800,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Design app,$3300,"Weiler, Anne",Software,Customer Follow-up,5.7%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Design app,$2900,"Weiler, Anne",Software,Monthly Newsletter,3.7%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Desktops,$12300,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Desktops,$1200,"Weiler, Anne",Computers,Consumer Tradeshow,5.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Ergonomic Seating,$4100,"Weiler, Anne",Furniture,,3.7%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Laser Printers,$2500,"Weiler, Anne",Electronics,,2.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Laser Printers,$1300,"Weiler, Anne",Electronics,Monthly Newsletter,2.7%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Scanners,$5300,"Weiler, Anne",Electronics,,0.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Scanners,$4100,"Weiler, Anne",Electronics,Market Trends Newsletter,1.7%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Stand-up Desks,$11100,"Weiler, Anne",Furniture,,3.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Tablets,$3300,"Weiler, Anne",Computers,,6.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Webcams,$3400,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Greg Winston,Major Pharmaceuticals,Webcams,$300,"Weiler, Anne",Electronics,Twitter,3.7%
Lost,Unknown,Greg Winston,Marine Transportation,Design app,$25600,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Greg Winston,Marine Transportation,Design app,$3500,"Weiler, Anne",Software,Monthly Newsletter,3.7%
Lost,Unknown,Greg Winston,Marine Transportation,Desktops,$3100,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,Marine Transportation,Desktops,$1000,"Weiler, Anne",Computers,Consumer Tradeshow,5.2%
Lost,Unknown,Greg Winston,Marine Transportation,Ergonomic Seating,$3000,"Weiler, Anne",Furniture,,3.7%
Lost,Unknown,Greg Winston,Marine Transportation,Ergonomic Seating,$1500,"Weiler, Anne",Furniture,Consumer Tradeshow,5.2%
Lost,Unknown,Greg Winston,Marine Transportation,Laser Printers,$5000,"Weiler, Anne",Electronics,,2.2%
Lost,Unknown,Greg Winston,Marine Transportation,Tablets,$2500,"Weiler, Anne",Computers,,6.2%
Lost,Unknown,Greg Winston,Marine Transportation,Webcams,$1300,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Greg Winston,Marine Transportation,Webcams,$800,"Weiler, Anne",Electronics,Market Trends Newsletter,4.7%
Lost,Unknown,Greg Winston,,Design app,$107800,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Greg Winston,,Design app,$31400,"Weiler, Anne",Software,Monthly Newsletter,3.7%
Lost,Unknown,Greg Winston,,Desktops,$9200,"Weiler, Anne",Computers,,3.7%
Lost,Unknown,Greg Winston,,Desktops,$4400,"Weiler, Anne",Computers,Consumer Tradeshow,5.2%
Lost,Unknown,Greg Winston,,Desktops,$2400,"Weiler, Anne",Computers,Market Trends Newsletter,5.2%
Lost,Unknown,Greg Winston,,Ergonomic Seating,$7100,"Weiler, Anne",Furniture,,3.7%
Lost,Unknown,Greg Winston,,Ergonomic Seating,$8700,"Weiler, Anne",Furniture,New Product Releases,5.2%
