Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Unknown,Alan Steiner,Major Banks,Tablets,$4800,"Weiler, Anne",Computers,,6.3%
Lost,Unknown,Alan Steiner,Major Banks,Webcams,$200,"Weiler, Anne",Electronics,,3.3%
Lost,Unknown,Alan Steiner,Major Pharmaceuticals,Design app,$2600,"Weiler, Anne",Software,Customer Follow-up,6.0%
Lost,Unknown,Alan Steiner,Major Pharmaceuticals,Scanners,$1900,"Weiler, Anne",Electronics,,0.5%
Lost,Unknown,Alan Steiner,Major Pharmaceuticals,Webcams,$900,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Alan Steiner,Major Pharmaceuticals,Webcams,$600,"Weiler, Anne",Electronics,Market Trends Newsletter,5.0%
Lost,Unknown,Alan Steiner,Marine Transportation,Ergonomic Seating,$1800,"Weiler, Anne",Furniture,,4.0%
Lost,Unknown,Alan Steiner,Marine Transportation,Laser Printers,$1000,"Weiler, Anne",Electronics,,2.5%
Lost,Unknown,Alan Steiner,Marine Transportation,Webcams,$900,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Alan Steiner,Marine Transportation,Webcams,$900,"Weiler, Anne",Electronics,Twitter,4.0%
Lost,Unknown,Alan Steiner,Medical Specialities,Design app,$10300,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Medical Specialities,Desktops,$2000,"Weiler, Anne",Computers,,4.0%
Lost,Unknown,Alan Steiner,Medical Specialities,Stand-up Desks,$2800,"Weiler, Anne",Furniture,,3.5%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Design app,$31400,"Weiler, Anne",Software,,3.3%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Design app,$2500,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Desktops,$4800,"Weiler, Anne",Computers,,3.8%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Ergonomic Seating,$3900,"Weiler, Anne",Furniture,,3.8%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Ergonomic Seating,$1700,"Weiler, Anne",Furniture,Consumer Tradeshow,5.3%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Laser Printers,$4700,"Weiler, Anne",Electronics,,2.3%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Laser Printers,$1100,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Scanners,$6700,"Weiler, Anne",Electronics,,0.3%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Scanners,$2600,"Weiler, Anne",Electronics,Market Trends Newsletter,1.8%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Stand-up Desks,$3600,"Weiler, Anne",Furniture,,3.3%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Tablets,$6000,"Weiler, Anne",Computers,,6.3%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Tablets,$4200,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Lost,Unknown,Alan Steiner,Medical/Dental Instruments,Webcams,$4700,"Weiler, Anne",Electronics,,3.3%
Lost,Unknown,Alan Steiner,Medical/Nursing Services,Design app,$6500,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Medical/Nursing Services,Design app,$3600,"Weiler, Anne",Software,Monthly Newsletter,4.0%
Lost,Unknown,Alan Steiner,Medical/Nursing Services,Scanners,$2200,"Weiler, Anne",Electronics,Twitter,1.0%
Lost,Unknown,Alan Steiner,Medical/Nursing Services,Stand-up Desks,$2900,"Weiler, Anne",Furniture,Monthly Newsletter,4.0%
Lost,Unknown,Alan Steiner,Medical/Nursing Services,Webcams,$300,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Alan Steiner,Medical/Nursing Services,Webcams,$300,"Weiler, Anne",Electronics,New Product Releases,5.0%
Lost,Unknown,Alan Steiner,,Design app,$16700,"Weiler, Anne",Software,,3.3%
Lost,Unknown,Alan Steiner,,Design app,$6000,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Lost,Unknown,Alan Steiner,,Laser Printers,$5300,"Weiler, Anne",Electronics,,2.3%
Lost,Unknown,Alan Steiner,,Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Lost,Unknown,Alan Steiner,,Scanners,$3400,"Weiler, Anne",Electronics,,0.3%
Lost,Unknown,Alan Steiner,,Scanners,$2200,"Weiler, Anne",Electronics,Market Trends Newsletter,1.8%
Lost,Unknown,Alan Steiner,,Stand-up Desks,$2500,"Weiler, Anne",Furniture,,3.3%
Lost,Unknown,Alan Steiner,,Stand-up Desks,$4800,"Weiler, Anne",Furniture,New Product Releases,4.8%
Lost,Unknown,Alan Steiner,,Tablets,$3100,"Weiler, Anne",Computers,,6.3%
Lost,Unknown,Alan Steiner,,Tablets,$4300,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Lost,Unknown,Alan Steiner,,Webcams,$600,"Weiler, Anne",Electronics,Twitter,3.8%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Design app,$28100,"Weiler, Anne",Software,,3.3%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Design app,$6800,"Weiler, Anne",Software,Customer Follow-up,5.8%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Desktops,$1200,"Weiler, Anne",Computers,Twitter,4.3%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Laser Printers,$1300,"Weiler, Anne",Electronics,,2.3%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Scanners,$1900,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Stand-up Desks,$3200,"Weiler, Anne",Furniture,,3.3%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Tablets,$12200,"Weiler, Anne",Computers,,6.3%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Webcams,$100,"Weiler, Anne",Electronics,,3.3%
Lost,Unknown,Alan Steiner,Oil & Gas Production,Webcams,$700,"Weiler, Anne",Electronics,Market Trends Newsletter,4.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Design app,$8600,"Weiler, Anne",Software,,3.3%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Design app,$3200,"Weiler, Anne",Software,Customer Follow-up,5.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Design app,$6800,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Desktops,$2800,"Weiler, Anne",Computers,,3.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Ergonomic Seating,$4500,"Weiler, Anne",Furniture,,3.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Laser Printers,$2600,"Weiler, Anne",Electronics,,2.3%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Laser Printers,$2400,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Scanners,$1700,"Weiler, Anne",Electronics,Market Trends Newsletter,1.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Stand-up Desks,$4600,"Weiler, Anne",Furniture,Market Trends Newsletter,4.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Tablets,$16400,"Weiler, Anne",Computers,,6.3%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Tablets,$4900,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Lost,Unknown,Alan Steiner,Oilfield Services/Equipment,Webcams,$2000,"Weiler, Anne",Electronics,,3.3%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Design app,$20700,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Desktops,$5800,"Weiler, Anne",Computers,,4.0%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Ergonomic Seating,$3300,"Weiler, Anne",Furniture,New Product Releases,5.5%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Laser Printers,$6700,"Weiler, Anne",Electronics,,2.5%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Laser Printers,$1200,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Scanners,$4800,"Weiler, Anne",Electronics,,0.5%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Stand-up Desks,$4700,"Weiler, Anne",Furniture,,3.5%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Tablets,$11300,"Weiler, Anne",Computers,,6.5%
Lost,Unknown,Alan Steiner,Ordnance And Accessories,Webcams,$800,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Alan Steiner,Packaged Foods,Design app,$5200,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Packaged Foods,Desktops,$1400,"Weiler, Anne",Computers,,4.0%
Lost,Unknown,Alan Steiner,Packaged Foods,Desktops,$1400,"Weiler, Anne",Computers,Twitter,4.5%
Lost,Unknown,Alan Steiner,Packaged Foods,Laser Printers,$1100,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Unknown,Alan Steiner,Packaged Foods,Scanners,$1000,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Lost,Unknown,Alan Steiner,Packaged Foods,Stand-up Desks,$6700,"Weiler, Anne",Furniture,,3.5%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Design app,$12900,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Ergonomic Seating,$2200,"Weiler, Anne",Furniture,,4.0%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Ergonomic Seating,$700,"Weiler, Anne",Furniture,New Product Releases,5.5%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Laser Printers,$1200,"Weiler, Anne",Electronics,,2.5%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Scanners,$1700,"Weiler, Anne",Electronics,,0.5%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Tablets,$2800,"Weiler, Anne",Computers,,6.5%
Lost,Unknown,Alan Steiner,Property-Casualty Insurers,Webcams,$500,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Alan Steiner,Real Estate Investment Trusts,Design app,$8900,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Real Estate Investment Trusts,Ergonomic Seating,$1200,"Weiler, Anne",Furniture,,4.0%
Lost,Unknown,Alan Steiner,Real Estate Investment Trusts,Laser Printers,$1400,"Weiler, Anne",Electronics,,2.5%
Lost,Unknown,Alan Steiner,Real Estate Investment Trusts,Scanners,$1100,"Weiler, Anne",Electronics,,0.5%
Lost,Unknown,Alan Steiner,Real Estate Investment Trusts,Webcams,$800,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Alan Steiner,Recreational Products/Toys,Design app,$19400,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Alan Steiner,Recreational Products/Toys,Design app,$6900,"Weiler, Anne",Software,Customer Follow-up,6.0%
Lost,Unknown,Alan Steiner,Recreational Products/Toys,Design app,$3100,"Weiler, Anne",Software,Monthly Newsletter,4.0%
Lost,Unknown,Alan Steiner,Recreational Products/Toys,Ergonomic Seating,$3100,"Weiler, Anne",Furniture,,4.0%
