Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Individual,David So,Real Estate Investment Trusts,Webcams,$300,"Weiler, Anne",Electronics,,3.3%
Won,Individual,David So,Real Estate Investment Trusts,Webcams,$100,"Weiler, Anne",Electronics,Market Trends Newsletter,4.8%
Won,Individual,David So,Restaurants,Design app,$3100,"Weiler, Anne",Software,,3.3%
Won,Individual,David So,Restaurants,Design app,$3000,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Individual,David So,Restaurants,Desktops,$1400,"Weiler, Anne",Computers,,3.8%
Won,Individual,David So,Restaurants,Ergonomic Seating,$2400,"Weiler, Anne",Furniture,,3.8%
Won,Individual,David So,Restaurants,Laser Printers,$1000,"Weiler, Anne",Electronics,,2.3%
Won,Individual,David So,Restaurants,Mobile app,$3100,"Weiler, Anne",Software,,1.3%
Won,Individual,David So,Restaurants,Stand-up Desks,$3600,"Weiler, Anne",Furniture,,3.3%
Won,Individual,David So,Restaurants,Stand-up Desks,$3400,"Weiler, Anne",Furniture,New Product Releases,4.8%
Won,Individual,David So,Savings Institutions,Design app,$2700,"Weiler, Anne",Software,,3.3%
Won,Individual,David So,Savings Institutions,Design app,$3400,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Individual,David So,Savings Institutions,Design app,$3200,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Individual,David So,Savings Institutions,Laser Printers,$2500,"Weiler, Anne",Electronics,,2.3%
Won,Individual,David So,Savings Institutions,Stand-up Desks,$7300,"Weiler, Anne",Furniture,New Product Releases,4.8%
Won,Individual,David So,Savings Institutions,Webcams,$600,"Weiler, Anne",Electronics,Market Trends Newsletter,4.8%
Won,Individual,David So,Specialty Foods,All-in-One,$16000,"Weiler, Anne",Computers,,1.3%
Won,Individual,David So,Specialty Foods,Design app,$3700,"Weiler, Anne",Software,,3.3%
Won,Individual,David So,Specialty Foods,Design app,$6100,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Individual,David So,Specialty Foods,Design app,$6400,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Individual,David So,Specialty Foods,Desktops,$4500,"Weiler, Anne",Computers,,3.8%
Won,Individual,David So,Specialty Foods,Desktops,$2300,"Weiler, Anne",Computers,Market Trends Newsletter,5.3%
Won,Individual,David So,Specialty Foods,Desktops,$1000,"Weiler, Anne",Computers,Twitter,4.3%
Won,Individual,David So,Specialty Foods,Ergonomic Seating,$1200,"Weiler, Anne",Furniture,Twitter,4.3%
Won,Individual,David So,Specialty Foods,Laser Printers,$2000,"Weiler, Anne",Electronics,,2.3%
Won,Individual,David So,Specialty Foods,Mobile app,$2200,"Weiler, Anne",Software,Customer Care Campaign,3.8%
Won,Individual,David So,Specialty Foods,Webcams,$600,"Weiler, Anne",Electronics,,3.3%
Won,Individual,David So,Specialty Foods,Webcams,$100,"Weiler, Anne",Electronics,Twitter,3.8%
Won,Individual,David So,Transportation Services,Design app,$3700,"Weiler, Anne",Software,,3.3%
Won,Individual,David So,Transportation Services,Design app,$2900,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Individual,David So,Transportation Services,Ergonomic Seating,$700,"Weiler, Anne",Furniture,New Product Releases,5.3%
Won,Individual,David So,Transportation Services,Laser Printers,$3300,"Weiler, Anne",Electronics,,2.3%
Won,Individual,David So,Transportation Services,Stand-up Desks,$4100,"Weiler, Anne",Furniture,,3.3%
Won,Individual,David So,Transportation Services,Stand-up Desks,$3100,"Weiler, Anne",Furniture,New Product Releases,4.8%
Won,Individual,David So,Transportation Services,Tablets,$3800,"Weiler, Anne",Computers,,6.3%
Won,Individual,Eric Gruber,Air Freight/Delivery Services,Design app,$6100,"Weiler, Anne",Software,,3.3%
Won,Individual,Eric Gruber,Air Freight/Delivery Services,Design app,$3900,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Individual,Eric Gruber,Air Freight/Delivery Services,Tablets,$4500,"Weiler, Anne",Computers,,6.3%
