Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Individual,Molly Clark,Oil & Gas Production,Laser Printers,$3100,"Low, Spencer",Electronics,,2.3%
Won,Individual,Molly Clark,Oil & Gas Production,Laser Printers,$1300,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Won,Individual,Molly Clark,Oil & Gas Production,Mobile app,$5500,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Oil & Gas Production,Mobile app,$2300,"Low, Spencer",Software,Customer Care Campaign,3.8%
Won,Individual,Molly Clark,Oil & Gas Production,Mobile app,$2600,"Low, Spencer",Software,Monthly Newsletter,1.8%
Won,Individual,Molly Clark,Oil & Gas Production,Scanners,$2200,"Low, Spencer",Electronics,,0.3%
Won,Individual,Molly Clark,Oil & Gas Production,Scanners,$1200,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Won,Individual,Molly Clark,Oil & Gas Production,Scanners,$900,"Low, Spencer",Electronics,Twitter,0.8%
Won,Individual,Molly Clark,Oil & Gas Production,Stand-up Desks,$2300,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Oil & Gas Production,Tablets,$8100,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Oil & Gas Production,Webcams,$900,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,All-in-One,$13400,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,All-in-One,$3500,"Low, Spencer",Computers,Monthly Newsletter,1.8%
Won,Individual,Molly Clark,Oil/Gas Transmission,Design app,$26500,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Design app,$2500,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Individual,Molly Clark,Oil/Gas Transmission,Desktops,$1700,"Low, Spencer",Computers,,3.8%
Won,Individual,Molly Clark,Oil/Gas Transmission,Desktops,$2200,"Low, Spencer",Computers,Consumer Tradeshow,5.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Ergonomic Seating,$2000,"Low, Spencer",Furniture,,3.8%
Won,Individual,Molly Clark,Oil/Gas Transmission,Laser Printers,$2400,"Low, Spencer",Electronics,,2.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Mobile app,$8600,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Scanners,$2500,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Won,Individual,Molly Clark,Oil/Gas Transmission,Stand-up Desks,$7500,"Low, Spencer",Furniture,,3.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Tablets,$6900,"Low, Spencer",Computers,,6.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Webcams,$3900,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Oil/Gas Transmission,Webcams,$400,"Low, Spencer",Electronics,Market Trends Newsletter,4.8%
Won,Individual,Molly Clark,Oilfield Services/Equipment,All-in-One,$9200,"Low, Spencer",Computers,,1.4%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Design app,$13100,"Low, Spencer",Software,,3.5%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Design app,$2600,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Ergonomic Seating,$3200,"Low, Spencer",Furniture,,3.8%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Mobile app,$7400,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Scanners,$1200,"Low, Spencer",Electronics,,0.3%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Stand-up Desks,$7200,"Low, Spencer",Furniture,,3.4%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Tablets,$1900,"Low, Spencer",Computers,,6.5%
Won,Individual,Molly Clark,Oilfield Services/Equipment,Webcams,$200,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Packaged Foods,All-in-One,$3600,"Low, Spencer",Computers,,1.3%
Won,Individual,Molly Clark,Packaged Foods,Design app,$9900,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Packaged Foods,Mobile app,$2300,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Packaged Foods,Scanners,$1600,"Low, Spencer",Electronics,,0.3%
Won,Individual,Molly Clark,Packaged Foods,Stand-up Desks,$7100,"Low, Spencer",Furniture,New Product Releases,4.8%
Won,Individual,Molly Clark,Packaged Foods,Webcams,$600,"Low, Spencer",Electronics,,3.3%
Won,Individual,Molly Clark,Property-Casualty Insurers,All-in-One,$6400,"Low, Spencer",Computers,,1.4%
Won,Individual,Molly Clark,Property-Casualty Insurers,Design app,$47700,"Low, Spencer",Software,,3.3%
Won,Individual,Molly Clark,Property-Casualty Insurers,Design app,$2800,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Design app,$12500,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Desktops,$5700,"Low, Spencer",Computers,,3.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Ergonomic Seating,$900,"Low, Spencer",Furniture,,3.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Ergonomic Seating,$6600,"Low, Spencer",Furniture,New Product Releases,5.3%
Won,Individual,Molly Clark,Property-Casualty Insurers,Laser Printers,$4800,"Low, Spencer",Electronics,,2.4%
Won,Individual,Molly Clark,Property-Casualty Insurers,Laser Printers,$1200,"Low, Spencer",Electronics,Customer Care Campaign,4.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Laser Printers,$1000,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Mobile app,$17600,"Low, Spencer",Software,,1.3%
Won,Individual,Molly Clark,Property-Casualty Insurers,Scanners,$2400,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Scanners,$2700,"Low, Spencer",Electronics,New Product Releases,1.8%
Won,Individual,Molly Clark,Property-Casualty Insurers,Stand-up Desks,$13600,"Low, Spencer",Furniture,,3.4%
