Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Committee,Anne Weiler,Restaurants,Laser Printers,$10400,"Weiler, Anne",Electronics,,2.5%
Won,Committee,Anne Weiler,Restaurants,Laser Printers,$1300,"Weiler, Anne",Electronics,Customer Care Campaign,5.0%
Won,Committee,Anne Weiler,Restaurants,Laser Printers,$2200,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Won,Committee,Anne Weiler,Restaurants,Scanners,$1900,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Won,Committee,Anne Weiler,Restaurants,Scanners,$2600,"Weiler, Anne",Electronics,New Product Releases,2.0%
Won,Committee,Anne Weiler,Restaurants,Stand-up Desks,$27900,"Weiler, Anne",Furniture,,3.5%
Won,Committee,Anne Weiler,Restaurants,Stand-up Desks,$4900,"Weiler, Anne",Furniture,Consumer Tradeshow,5.0%
Won,Committee,Anne Weiler,Restaurants,Stand-up Desks,$7900,"Weiler, Anne",Furniture,Market Trends Newsletter,5.0%
Won,Committee,Anne Weiler,Restaurants,Stand-up Desks,$4600,"Weiler, Anne",Furniture,Monthly Newsletter,4.0%
Won,Committee,Anne Weiler,Restaurants,Stand-up Desks,$18200,"Weiler, Anne",Furniture,New Product Releases,5.0%
Won,Committee,Anne Weiler,Restaurants,Stand-up Desks,$3200,"Weiler, Anne",Furniture,Twitter,4.0%
Won,Committee,Anne Weiler,Restaurants,Tablets,$27600,"Weiler, Anne",Computers,,6.5%
Won,Committee,Anne Weiler,Restaurants,Tablets,$3800,"Weiler, Anne",Computers,Customer Care Campaign,9.0%
Won,Committee,Anne Weiler,Restaurants,Webcams,$1400,"Weiler, Anne",Electronics,,3.5%
Won,Committee,Anne Weiler,Restaurants,Webcams,$500,"Weiler, Anne",Electronics,Market Trends Newsletter,5.0%
Won,Committee,Anne Weiler,Restaurants,Webcams,$300,"Weiler, Anne",Electronics,Twitter,4.0%
Won,Committee,Anne Weiler,Telecommunications Equipment,Design app,$18300,"Weiler, Anne",Software,,3.5%
Won,Committee,Anne Weiler,Telecommunications Equipment,Design app,$13200,"Weiler, Anne",Software,Customer Follow-up,6.0%
Won,Committee,Anne Weiler,Telecommunications Equipment,Desktops,$2600,"Weiler, Anne",Computers,Customer Care Campaign,6.5%
Won,Committee,Anne Weiler,Telecommunications Equipment,Ergonomic Seating,$5800,"Weiler, Anne",Furniture,,4.0%
Won,Committee,Anne Weiler,Telecommunications Equipment,Laser Printers,$1100,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Won,Committee,Anne Weiler,Telecommunications Equipment,Scanners,$700,"Weiler, Anne",Electronics,Customer Care Campaign,3.0%
Won,Committee,Anne Weiler,Telecommunications Equipment,Scanners,$1600,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Won,Committee,Anne Weiler,Telecommunications Equipment,Tablets,$8300,"Weiler, Anne",Computers,,6.5%
Won,Committee,Anne Weiler,Telecommunications Equipment,Webcams,$800,"Weiler, Anne",Electronics,,3.5%
Won,Committee,Anne Weiler,Telecommunications Equipment,Webcams,$900,"Weiler, Anne",Electronics,New Product Releases,5.0%
Won,Committee,David So,Computer Software: Prepackaged Software,All-in-One,$10100,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Computer Software: Prepackaged Software,Design app,$28000,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Computer Software: Prepackaged Software,Design app,$3700,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Design app,$8600,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Desktops,$3600,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Ergonomic Seating,$800,"Weiler, Anne",Furniture,,3.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Ergonomic Seating,$1700,"Weiler, Anne",Furniture,New Product Releases,5.3%
Won,Committee,David So,Computer Software: Prepackaged Software,Laser Printers,$3300,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Computer Software: Prepackaged Software,Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Mobile app,$2700,"Weiler, Anne",Software,Customer Care Campaign,3.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Scanners,$2800,"Weiler, Anne",Electronics,New Product Releases,1.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Stand-up Desks,$5600,"Weiler, Anne",Furniture,,3.3%
Won,Committee,David So,Computer Software: Prepackaged Software,Stand-up Desks,$2700,"Weiler, Anne",Furniture,Consumer Tradeshow,4.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Stand-up Desks,$6800,"Weiler, Anne",Furniture,Market Trends Newsletter,4.8%
Won,Committee,David So,Computer Software: Prepackaged Software,Tablets,$12300,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Computer Software: Prepackaged Software,Webcams,$700,"Weiler, Anne",Electronics,,3.3%
Won,Committee,David So,EDP Services,Design app,$9200,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,EDP Services,Design app,$3700,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,EDP Services,Desktops,$1200,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,EDP Services,Laser Printers,$1200,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Won,Committee,David So,EDP Services,Stand-up Desks,$2600,"Weiler, Anne",Furniture,Market Trends Newsletter,4.8%
Won,Committee,David So,EDP Services,Stand-up Desks,$4900,"Weiler, Anne",Furniture,Twitter,3.8%
Won,Committee,David So,EDP Services,Tablets,$4300,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Food Distributors,All-in-One,$7000,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Food Distributors,Design app,$3300,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Food Distributors,Design app,$3100,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Food Distributors,Desktops,$1700,"Weiler, Anne",Computers,Consumer Tradeshow,5.3%
Won,Committee,David So,Food Distributors,Ergonomic Seating,$3700,"Weiler, Anne",Furniture,New Product Releases,5.3%
Won,Committee,David So,Food Distributors,Laser Printers,$1100,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Food Distributors,Tablets,$1500,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Food Distributors,Tablets,$1700,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Won,Committee,David So,Food Distributors,Webcams,$500,"Weiler, Anne",Electronics,Twitter,3.8%
Won,Committee,David So,Home Furnishings,All-in-One,$3000,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Home Furnishings,Design app,$2500,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Home Furnishings,Desktops,$2800,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Home Furnishings,Ergonomic Seating,$5000,"Weiler, Anne",Furniture,,3.8%
Won,Committee,David So,Home Furnishings,Ergonomic Seating,$1700,"Weiler, Anne",Furniture,New Product Releases,5.3%
Won,Committee,David So,Home Furnishings,Stand-up Desks,$2100,"Weiler, Anne",Furniture,New Product Releases,4.8%
Won,Committee,David So,Home Furnishings,Tablets,$3400,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Hospital/Nursing Management,All-in-One,$12800,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Hospital/Nursing Management,All-in-One,$3200,"Weiler, Anne",Computers,Monthly Newsletter,1.8%
Won,Committee,David So,Hospital/Nursing Management,Design app,$15100,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Hospital/Nursing Management,Design app,$3300,"Weiler, Anne",Software,Consumer Tradeshow,4.8%
Won,Committee,David So,Hospital/Nursing Management,Design app,$3000,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Hospital/Nursing Management,Desktops,$5100,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Hospital/Nursing Management,Laser Printers,$2300,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Hospital/Nursing Management,Stand-up Desks,$3100,"Weiler, Anne",Furniture,,3.3%
Won,Committee,David So,Hospital/Nursing Management,Stand-up Desks,$7400,"Weiler, Anne",Furniture,Consumer Tradeshow,4.8%
Won,Committee,David So,Hospital/Nursing Management,Stand-up Desks,$3800,"Weiler, Anne",Furniture,New Product Releases,4.8%
Won,Committee,David So,Hospital/Nursing Management,Webcams,$1900,"Weiler, Anne",Electronics,,3.3%
Won,Committee,David So,Industrial Machinery/Components,All-in-One,$6500,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Industrial Machinery/Components,Design app,$24600,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Industrial Machinery/Components,Design app,$5000,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Industrial Machinery/Components,Design app,$10200,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Committee,David So,Industrial Machinery/Components,Desktops,$7400,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Industrial Machinery/Components,Ergonomic Seating,$9600,"Weiler, Anne",Furniture,,3.8%
Won,Committee,David So,Industrial Machinery/Components,Ergonomic Seating,$1400,"Weiler, Anne",Furniture,Consumer Tradeshow,5.3%
Won,Committee,David So,Industrial Machinery/Components,Laser Printers,$3900,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Industrial Machinery/Components,Scanners,$1400,"Weiler, Anne",Electronics,Customer Care Campaign,2.8%
Won,Committee,David So,Industrial Machinery/Components,Scanners,$2500,"Weiler, Anne",Electronics,New Product Releases,1.8%
Won,Committee,David So,Industrial Machinery/Components,Stand-up Desks,$9700,"Weiler, Anne",Furniture,,3.3%
Won,Committee,David So,Industrial Machinery/Components,Tablets,$8300,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Industrial Machinery/Components,Tablets,$1300,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Won,Committee,David So,Industrial Machinery/Components,Webcams,$1100,"Weiler, Anne",Electronics,,3.3%
Won,Committee,David So,Major Banks,Design app,$21700,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Major Banks,Design app,$9300,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Major Banks,Desktops,$1800,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Major Banks,Ergonomic Seating,$1000,"Weiler, Anne",Furniture,Consumer Tradeshow,5.3%
Won,Committee,David So,Major Banks,Laser Printers,$2700,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Major Banks,Laser Printers,$1000,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Won,Committee,David So,Major Banks,Scanners,$4600,"Weiler, Anne",Electronics,Customer Care Campaign,2.8%
Won,Committee,David So,Major Banks,Stand-up Desks,$5300,"Weiler, Anne",Furniture,,3.3%
Won,Committee,David So,Major Banks,Stand-up Desks,$3500,"Weiler, Anne",Furniture,Market Trends Newsletter,4.8%
Won,Committee,David So,Major Banks,Stand-up Desks,$4500,"Weiler, Anne",Furniture,New Product Releases,4.8%
Won,Committee,David So,Major Banks,Tablets,$13100,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Major Banks,Webcams,$1300,"Weiler, Anne",Electronics,,3.3%
Won,Committee,David So,Major Banks,Webcams,$300,"Weiler, Anne",Electronics,Market Trends Newsletter,4.8%
Won,Committee,David So,Major Chemicals,All-in-One,$2700,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Major Chemicals,Design app,$6100,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Major Chemicals,Design app,$3500,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Committee,David So,Major Chemicals,Desktops,$1900,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Major Chemicals,Ergonomic Seating,$1400,"Weiler, Anne",Furniture,,3.8%
Won,Committee,David So,Major Chemicals,Laser Printers,$3500,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Major Chemicals,Laser Printers,$1200,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Won,Committee,David So,Major Chemicals,Scanners,$1600,"Weiler, Anne",Electronics,Customer Care Campaign,2.8%
Won,Committee,David So,Major Chemicals,Stand-up Desks,$3900,"Weiler, Anne",Furniture,,3.3%
Won,Committee,David So,Major Chemicals,Stand-up Desks,$3400,"Weiler, Anne",Furniture,Consumer Tradeshow,4.8%
Won,Committee,David So,Major Chemicals,Tablets,$12200,"Weiler, Anne",Computers,,6.3%
Won,Committee,David So,Major Chemicals,Webcams,$1000,"Weiler, Anne",Electronics,,3.3%
Won,Committee,David So,Major Pharmaceuticals,All-in-One,$19700,"Weiler, Anne",Computers,,1.3%
Won,Committee,David So,Major Pharmaceuticals,Design app,$18200,"Weiler, Anne",Software,,3.3%
Won,Committee,David So,Major Pharmaceuticals,Design app,$3800,"Weiler, Anne",Software,Customer Follow-up,5.8%
Won,Committee,David So,Major Pharmaceuticals,Design app,$5700,"Weiler, Anne",Software,Monthly Newsletter,3.8%
Won,Committee,David So,Major Pharmaceuticals,Desktops,$1500,"Weiler, Anne",Computers,,3.8%
Won,Committee,David So,Major Pharmaceuticals,Desktops,$2600,"Weiler, Anne",Computers,Market Trends Newsletter,5.3%
Won,Committee,David So,Major Pharmaceuticals,Ergonomic Seating,$900,"Weiler, Anne",Furniture,Consumer Tradeshow,5.3%
Won,Committee,David So,Major Pharmaceuticals,Laser Printers,$1000,"Weiler, Anne",Electronics,,2.3%
Won,Committee,David So,Major Pharmaceuticals,Laser Printers,$1100,"Weiler, Anne",Electronics,Customer Care Campaign,4.8%
Won,Committee,David So,Major Pharmaceuticals,Laser Printers,$1400,"Weiler, Anne",Electronics,Monthly Newsletter,2.8%
Won,Committee,David So,Major Pharmaceuticals,Mobile app,$3000,"Weiler, Anne",Software,Customer Care Campaign,3.8%
