Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Committee,Renee Lo,Water Supply,Laser Printers,$1000,"Low, Spencer",Electronics,,2.5%
Won,Committee,Renee Lo,Water Supply,Laser Printers,$2400,"Low, Spencer",Electronics,Monthly Newsletter,3.0%
Won,Committee,Renee Lo,Water Supply,Scanners,$2900,"Low, Spencer",Electronics,Market Trends Newsletter,2.0%
Won,Committee,Renee Lo,Water Supply,Stand-up Desks,$4000,"Low, Spencer",Furniture,,3.5%
Won,Committee,Renee Lo,Water Supply,Tablets,$6100,"Low, Spencer",Computers,,6.5%
Won,Committee,Renee Lo,Water Supply,Webcams,$1200,"Low, Spencer",Electronics,,3.5%
Won,Committee,Sanjay Shah,Computer Software: Prepackaged Software,Design app,$6200,"Low, Spencer",Software,,3.1%
Won,Committee,Sanjay Shah,Computer Software: Prepackaged Software,Design app,$3000,"Low, Spencer",Software,Customer Follow-up,5.6%
Won,Committee,Sanjay Shah,Computer Software: Prepackaged Software,Laser Printers,$1100,"Low, Spencer",Electronics,,2.1%
Won,Committee,Sanjay Shah,Computer Software: Prepackaged Software,Stand-up Desks,$3800,"Low, Spencer",Furniture,,3.1%
Won,Committee,Sanjay Shah,Computer Software: Prepackaged Software,Stand-up Desks,$3300,"Low, Spencer",Furniture,New Product Releases,4.6%
Won,Committee,Sanjay Shah,"Computer Software: Programming, Data Processing",Design app,$6200,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,"Computer Software: Programming, Data Processing",Tablets,$1000,"Low, Spencer",Computers,,6.2%
Won,Committee,Sanjay Shah,"Computer Software: Programming, Data Processing",Webcams,$500,"Low, Spencer",Electronics,,3.2%
Won,Committee,Sanjay Shah,EDP Services,Design app,$3200,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,Forest Products,Design app,$12000,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,Forest Products,Design app,$2500,"Low, Spencer",Software,Customer Care Campaign,5.7%
Won,Committee,Sanjay Shah,Forest Products,Tablets,$2200,"Low, Spencer",Computers,,6.2%
Won,Committee,Sanjay Shah,Home Furnishings,Design app,$5500,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,Home Furnishings,Design app,$2900,"Low, Spencer",Software,Customer Follow-up,5.7%
Won,Committee,Sanjay Shah,Home Furnishings,Desktops,$1500,"Low, Spencer",Computers,,3.7%
Won,Committee,Sanjay Shah,Home Furnishings,Desktops,$1600,"Low, Spencer",Computers,Customer Care Campaign,6.2%
Won,Committee,Sanjay Shah,Home Furnishings,Stand-up Desks,$4700,"Low, Spencer",Furniture,,3.2%
Won,Committee,Sanjay Shah,Home Furnishings,Stand-up Desks,$2300,"Low, Spencer",Furniture,Market Trends Newsletter,4.7%
Won,Committee,Sanjay Shah,Home Furnishings,Stand-up Desks,$5900,"Low, Spencer",Furniture,New Product Releases,4.7%
Won,Committee,Sanjay Shah,Home Furnishings,Tablets,$14700,"Low, Spencer",Computers,,6.2%
Won,Committee,Sanjay Shah,Home Furnishings,Tablets,$1700,"Low, Spencer",Computers,Consumer Tradeshow,7.7%
Won,Committee,Sanjay Shah,Industrial Machinery/Components,Design app,$3100,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,Industrial Machinery/Components,Ergonomic Seating,$4100,"Low, Spencer",Furniture,New Product Releases,5.2%
Won,Committee,Sanjay Shah,Industrial Machinery/Components,Stand-up Desks,$4800,"Low, Spencer",Furniture,New Product Releases,4.7%
Won,Committee,Sanjay Shah,Integrated oil Companies,Design app,$5600,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,Integrated oil Companies,Design app,$2700,"Low, Spencer",Software,Customer Follow-up,5.7%
Won,Committee,Sanjay Shah,Integrated oil Companies,Desktops,$1500,"Low, Spencer",Computers,Twitter,4.2%
Won,Committee,Sanjay Shah,Integrated oil Companies,Stand-up Desks,$3100,"Low, Spencer",Furniture,Consumer Tradeshow,4.7%
Won,Committee,Sanjay Shah,Integrated oil Companies,Tablets,$3600,"Low, Spencer",Computers,,6.2%
Won,Committee,Sanjay Shah,Major Banks,Design app,$15700,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,Major Banks,Design app,$3500,"Low, Spencer",Software,Customer Follow-up,5.7%
Won,Committee,Sanjay Shah,Major Banks,Design app,$3900,"Low, Spencer",Software,Monthly Newsletter,3.7%
Won,Committee,Sanjay Shah,Major Banks,Desktops,$1100,"Low, Spencer",Computers,,3.7%
Won,Committee,Sanjay Shah,Major Banks,Desktops,$2800,"Low, Spencer",Computers,Market Trends Newsletter,5.2%
Won,Committee,Sanjay Shah,Major Banks,Ergonomic Seating,$4400,"Low, Spencer",Furniture,,3.7%
Won,Committee,Sanjay Shah,Major Banks,Laser Printers,$2200,"Low, Spencer",Electronics,,2.2%
Won,Committee,Sanjay Shah,Major Banks,Laser Printers,$1300,"Low, Spencer",Electronics,Monthly Newsletter,2.7%
Won,Committee,Sanjay Shah,Major Banks,Stand-up Desks,$4600,"Low, Spencer",Furniture,Consumer Tradeshow,4.7%
Won,Committee,Sanjay Shah,Major Banks,Stand-up Desks,$3900,"Low, Spencer",Furniture,New Product Releases,4.7%
Won,Committee,Sanjay Shah,Major Banks,Tablets,$1000,"Low, Spencer",Computers,,6.2%
Won,Committee,Sanjay Shah,Medical Specialities,Design app,$2800,"Low, Spencer",Software,,3.1%
Won,Committee,Sanjay Shah,Medical Specialities,Design app,$2900,"Low, Spencer",Software,Customer Follow-up,5.6%
Won,Committee,Sanjay Shah,Medical Specialities,Design app,$3000,"Low, Spencer",Software,Monthly Newsletter,3.6%
Won,Committee,Sanjay Shah,Medical Specialities,Desktops,$2500,"Low, Spencer",Computers,,3.6%
Won,Committee,Sanjay Shah,Medical Specialities,Laser Printers,$1400,"Low, Spencer",Electronics,,2.1%
Won,Committee,Sanjay Shah,Medical Specialities,Laser Printers,$1400,"Low, Spencer",Electronics,Monthly Newsletter,2.6%
Won,Committee,Sanjay Shah,Medical Specialities,Tablets,$3300,"Low, Spencer",Computers,,6.1%
Won,Committee,Sanjay Shah,Medical Specialities,Webcams,$700,"Low, Spencer",Electronics,,3.1%
Won,Committee,Sanjay Shah,,Design app,$20600,"Low, Spencer",Software,,3.2%
Won,Committee,Sanjay Shah,,Design app,$3900,"Low, Spencer",Software,Customer Follow-up,5.7%
Won,Committee,Sanjay Shah,,Design app,$3200,"Low, Spencer",Software,Monthly Newsletter,3.7%
Won,Committee,Sanjay Shah,,Desktops,$1500,"Low, Spencer",Computers,Consumer Tradeshow,5.2%
Won,Committee,Sanjay Shah,,Laser Printers,$2600,"Low, Spencer",Electronics,,2.2%
Won,Committee,Sanjay Shah,,Scanners,$2700,"Low, Spencer",Electronics,Customer Care Campaign,2.7%
Won,Committee,Sanjay Shah,,Stand-up Desks,$3600,"Low, Spencer",Furniture,,3.1%
Won,Committee,Sanjay Shah,,Stand-up Desks,$3100,"Low, Spencer",Furniture,New Product Releases,4.7%
Won,Committee,Sanjay Shah,,Tablets,$14300,"Low, Spencer",Computers,,6.1%
Won,Committee,Sanjay Shah,,Webcams,$3000,"Low, Spencer",Electronics,,3.2%
Won,Committee,Sanjay Shah,,Webcams,$200,"Low, Spencer",Electronics,Market Trends Newsletter,4.6%
Won,Committee,Sanjay Shah,Oil & Gas Production,Design app,$3900,"Low, Spencer",Software,,3.1%
Won,Committee,Sanjay Shah,Oil & Gas Production,Design app,$3800,"Low, Spencer",Software,Customer Care Campaign,5.6%
Won,Committee,Sanjay Shah,Oil & Gas Production,Design app,$5800,"Low, Spencer",Software,Monthly Newsletter,3.6%
Won,Committee,Sanjay Shah,Oil & Gas Production,Stand-up Desks,$4700,"Low, Spencer",Furniture,Market Trends Newsletter,4.6%
Won,Committee,Sanjay Shah,Oil & Gas Production,Stand-up Desks,$8000,"Low, Spencer",Furniture,New Product Releases,4.6%
Won,Committee,Sanjay Shah,Oil/Gas Transmission,Design app,$10200,"Low, Spencer",Software,,3.2%
