Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Individual,Alan Steiner,Oil & Gas Production,Design app,$9100,"Weiler, Anne",Software,,3.3%
Won,Individual,Alan Steiner,Oil & Gas Production,Design app,$2800,"Weiler, Anne",Software,Customer Care Campaign,5.8%
Won,Individual,Alan Steiner,Oil & Gas Production,Desktops,$1500,"Weiler, Anne",Computers,,3.8%
Won,Individual,Alan Steiner,Oil & Gas Production,Ergonomic Seating,$8400,"Weiler, Anne",Furniture,,3.8%
Won,Individual,Alan Steiner,Oil & Gas Production,Mobile app,$11600,"Weiler, Anne",Software,,1.3%
Won,Individual,Alan Steiner,Oil & Gas Production,Mobile app,$2800,"Weiler, Anne",Software,Consumer Tradeshow,2.8%
Won,Individual,Alan Steiner,Oil & Gas Production,Mobile app,$4100,"Weiler, Anne",Software,Customer Care Campaign,3.8%
Won,Individual,Alan Steiner,Oil & Gas Production,Stand-up Desks,$2200,"Weiler, Anne",Furniture,,3.3%
Won,Individual,Alan Steiner,Oil & Gas Production,Tablets,$10800,"Weiler, Anne",Computers,,6.3%
Won,Individual,Alan Steiner,Oil & Gas Production,Tablets,$1800,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Won,Individual,Alan Steiner,Oil & Gas Production,Webcams,$900,"Weiler, Anne",Electronics,New Product Releases,4.8%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,All-in-One,$17500,"Weiler, Anne",Computers,,1.3%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Design app,$12800,"Weiler, Anne",Software,,3.3%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Desktops,$2800,"Weiler, Anne",Computers,,3.8%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Mobile app,$11400,"Weiler, Anne",Software,,1.3%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Mobile app,$16200,"Weiler, Anne",Software,Customer Care Campaign,3.8%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Stand-up Desks,$4600,"Weiler, Anne",Furniture,,3.3%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Tablets,$4800,"Weiler, Anne",Computers,Consumer Tradeshow,7.8%
Won,Individual,Alan Steiner,Oilfield Services/Equipment,Webcams,$800,"Weiler, Anne",Electronics,,3.3%
Won,Individual,Alan Steiner,Ordnance And Accessories,All-in-One,$3200,"Weiler, Anne",Computers,,1.5%
Won,Individual,Alan Steiner,Ordnance And Accessories,Design app,$3300,"Weiler, Anne",Software,,3.5%
Won,Individual,Alan Steiner,Ordnance And Accessories,Design app,$3600,"Weiler, Anne",Software,Customer Follow-up,6.0%
Won,Individual,Alan Steiner,Ordnance And Accessories,Mobile app,$2400,"Weiler, Anne",Software,,1.5%
Won,Individual,Alan Steiner,Ordnance And Accessories,Stand-up Desks,$3200,"Weiler, Anne",Furniture,,3.5%
Won,Individual,Alan Steiner,Ordnance And Accessories,Stand-up Desks,$4400,"Weiler, Anne",Furniture,Market Trends Newsletter,5.0%
Won,Individual,Alan Steiner,Ordnance And Accessories,Tablets,$7500,"Weiler, Anne",Computers,,6.5%
Won,Individual,Alan Steiner,Ordnance And Accessories,Webcams,$800,"Weiler, Anne",Electronics,,3.5%
Won,Individual,Alan Steiner,Packaged Foods,All-in-One,$6700,"Weiler, Anne",Computers,,1.5%
Won,Individual,Alan Steiner,Packaged Foods,Design app,$7500,"Weiler, Anne",Software,,3.5%
Won,Individual,Alan Steiner,Packaged Foods,Desktops,$2600,"Weiler, Anne",Computers,Customer Care Campaign,6.5%
Won,Individual,Alan Steiner,Packaged Foods,Tablets,$1600,"Weiler, Anne",Computers,,6.5%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Design app,$3100,"Weiler, Anne",Software,Customer Follow-up,6.0%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Mobile app,$5600,"Weiler, Anne",Software,,1.5%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Mobile app,$3200,"Weiler, Anne",Software,Customer Care Campaign,4.0%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Stand-up Desks,$3500,"Weiler, Anne",Furniture,,3.5%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Tablets,$9800,"Weiler, Anne",Computers,,6.5%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Tablets,$1900,"Weiler, Anne",Computers,Consumer Tradeshow,8.0%
Won,Individual,Alan Steiner,Property-Casualty Insurers,Webcams,$400,"Weiler, Anne",Electronics,Twitter,4.0%
Won,Individual,Alan Steiner,Real Estate Investment Trusts,Mobile app,$2500,"Weiler, Anne",Software,Customer Care Campaign,4.0%
Won,Individual,Alan Steiner,Real Estate Investment Trusts,Stand-up Desks,$2200,"Weiler, Anne",Furniture,New Product Releases,5.0%
Won,Individual,Alan Steiner,Real Estate Investment Trusts,Tablets,$7400,"Weiler, Anne",Computers,,6.5%
Won,Individual,Alan Steiner,Real Estate Investment Trusts,Webcams,$900,"Weiler, Anne",Electronics,,3.5%
Won,Individual,Alan Steiner,Recreational Products/Toys,All-in-One,$12400,"Weiler, Anne",Computers,,1.5%
Won,Individual,Alan Steiner,Recreational Products/Toys,Design app,$6600,"Weiler, Anne",Software,,3.5%
Won,Individual,Alan Steiner,Recreational Products/Toys,Design app,$3600,"Weiler, Anne",Software,Customer Follow-up,6.0%
Won,Individual,Alan Steiner,Recreational Products/Toys,Design app,$3200,"Weiler, Anne",Software,Monthly Newsletter,4.0%
Won,Individual,Alan Steiner,Recreational Products/Toys,Desktops,$3800,"Weiler, Anne",Computers,,4.0%
Won,Individual,Alan Steiner,Recreational Products/Toys,Ergonomic Seating,$4000,"Weiler, Anne",Furniture,,4.0%
Won,Individual,Alan Steiner,Recreational Products/Toys,Mobile app,$8800,"Weiler, Anne",Software,,1.5%
Won,Individual,Alan Steiner,Recreational Products/Toys,Mobile app,$2600,"Weiler, Anne",Software,Monthly Newsletter,2.0%
Won,Individual,Alan Steiner,Recreational Products/Toys,Stand-up Desks,$8700,"Weiler, Anne",Furniture,,3.5%
Won,Individual,Alan Steiner,Recreational Products/Toys,Tablets,$1200,"Weiler, Anne",Computers,,6.5%
Won,Individual,Alan Steiner,Restaurants,Design app,$13600,"Weiler, Anne",Software,,3.5%
Won,Individual,Alan Steiner,Restaurants,Design app,$5600,"Weiler, Anne",Software,Customer Follow-up,6.0%
Won,Individual,Alan Steiner,Restaurants,Desktops,$2900,"Weiler, Anne",Computers,,4.0%
Won,Individual,Alan Steiner,Restaurants,Mobile app,$2200,"Weiler, Anne",Software,,1.5%
Won,Individual,Alan Steiner,Restaurants,Stand-up Desks,$2700,"Weiler, Anne",Furniture,,3.5%
Won,Individual,Alan Steiner,Restaurants,Stand-up Desks,$7800,"Weiler, Anne",Furniture,New Product Releases,5.0%
Won,Individual,Alan Steiner,Restaurants,Tablets,$2500,"Weiler, Anne",Computers,,6.5%
Won,Individual,Alan Steiner,Restaurants,Webcams,$500,"Weiler, Anne",Electronics,,3.5%
Won,Individual,Alan Steiner,Savings Institutions,All-in-One,$7500,"Weiler, Anne",Computers,,1.5%
Won,Individual,Alan Steiner,Savings Institutions,Design app,$2700,"Weiler, Anne",Software,,3.5%
Won,Individual,Alan Steiner,Savings Institutions,Design app,$3700,"Weiler, Anne",Software,Customer Follow-up,6.0%
