Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Committee,Molly Clark,Industrial Machinery/Components,Ergonomic Seating,$2100,"Low, Spencer",Furniture,,3.8%
Won,Committee,Molly Clark,Industrial Machinery/Components,Ergonomic Seating,$900,"Low, Spencer",Furniture,Consumer Tradeshow,5.3%
Won,Committee,Molly Clark,Industrial Machinery/Components,Laser Printers,$1300,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Won,Committee,Molly Clark,Industrial Machinery/Components,Mobile app,$6100,"Low, Spencer",Software,,1.3%
Won,Committee,Molly Clark,Industrial Machinery/Components,Scanners,$2400,"Low, Spencer",Electronics,,0.3%
Won,Committee,Molly Clark,Industrial Machinery/Components,Scanners,$700,"Low, Spencer",Electronics,Twitter,0.8%
Won,Committee,Molly Clark,Industrial Machinery/Components,Stand-up Desks,$2200,"Low, Spencer",Furniture,,3.3%
Won,Committee,Molly Clark,Industrial Machinery/Components,Stand-up Desks,$4600,"Low, Spencer",Furniture,New Product Releases,4.8%
Won,Committee,Molly Clark,Industrial Machinery/Components,Tablets,$7400,"Low, Spencer",Computers,,6.3%
Won,Committee,Molly Clark,Industrial Machinery/Components,Webcams,$1600,"Low, Spencer",Electronics,,3.3%
Won,Committee,Molly Clark,Investment Managers,Design app,$3400,"Low, Spencer",Software,,3.3%
Won,Committee,Molly Clark,Investment Managers,Design app,$3800,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Committee,Molly Clark,Investment Managers,Desktops,$2200,"Low, Spencer",Computers,,3.8%
Won,Committee,Molly Clark,Investment Managers,Laser Printers,$3600,"Low, Spencer",Electronics,,2.3%
Won,Committee,Molly Clark,Investment Managers,Scanners,$2800,"Low, Spencer",Electronics,,0.3%
Won,Committee,Molly Clark,Investment Managers,Scanners,$2000,"Low, Spencer",Electronics,New Product Releases,1.8%
Won,Committee,Molly Clark,Investment Managers,Stand-up Desks,$2800,"Low, Spencer",Furniture,,3.3%
Won,Committee,Molly Clark,Investment Managers,Tablets,$3100,"Low, Spencer",Computers,,6.3%
Won,Committee,Molly Clark,Major Banks,Design app,$6000,"Low, Spencer",Software,,3.3%
Won,Committee,Molly Clark,Major Banks,Desktops,$1800,"Low, Spencer",Computers,,3.8%
Won,Committee,Molly Clark,Major Banks,Ergonomic Seating,$2900,"Low, Spencer",Furniture,,3.8%
Won,Committee,Molly Clark,Major Banks,Mobile app,$3100,"Low, Spencer",Software,,1.3%
Won,Committee,Molly Clark,Major Banks,Scanners,$2100,"Low, Spencer",Electronics,Customer Care Campaign,2.8%
Won,Committee,Molly Clark,Major Banks,Stand-up Desks,$9400,"Low, Spencer",Furniture,,3.3%
Won,Committee,Molly Clark,Major Banks,Stand-up Desks,$3000,"Low, Spencer",Furniture,New Product Releases,4.8%
Won,Committee,Molly Clark,Major Banks,Tablets,$1600,"Low, Spencer",Computers,,6.3%
Won,Committee,Molly Clark,Major Chemicals,All-in-One,$36100,"Low, Spencer",Computers,,1.3%
Won,Committee,Molly Clark,Major Chemicals,Design app,$67600,"Low, Spencer",Software,,3.3%
Won,Committee,Molly Clark,Major Chemicals,Design app,$5500,"Low, Spencer",Software,Customer Follow-up,5.9%
Won,Committee,Molly Clark,Major Chemicals,Design app,$9400,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Committee,Molly Clark,Major Chemicals,Desktops,$3800,"Low, Spencer",Computers,,3.8%
