Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Won,Unknown,Molly Clark,Investment Managers,Scanners,$2100,"Low, Spencer",Electronics,Twitter,0.8%
Won,Unknown,Molly Clark,Investment Managers,Stand-up Desks,$2300,"Low, Spencer",Furniture,,3.3%
Won,Unknown,Molly Clark,Investment Managers,Webcams,$700,"Low, Spencer",Electronics,,3.3%
Won,Unknown,Molly Clark,Major Banks,Design app,$7400,"Low, Spencer",Software,,3.3%
Won,Unknown,Molly Clark,Major Banks,Design app,$6100,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Unknown,Molly Clark,Major Banks,Tablets,$1600,"Low, Spencer",Computers,,6.3%
Won,Unknown,Molly Clark,Major Banks,Webcams,$500,"Low, Spencer",Electronics,,3.3%
Won,Unknown,Molly Clark,Major Chemicals,All-in-One,$7500,"Low, Spencer",Computers,,1.3%
Won,Unknown,Molly Clark,Major Chemicals,All-in-One,$3700,"Low, Spencer",Computers,Consumer Tradeshow,2.8%
Won,Unknown,Molly Clark,Major Chemicals,Design app,$29000,"Low, Spencer",Software,,3.3%
Won,Unknown,Molly Clark,Major Chemicals,Design app,$3800,"Low, Spencer",Software,Customer Follow-up,5.8%
Won,Unknown,Molly Clark,Major Chemicals,Design app,$7000,"Low, Spencer",Software,Monthly Newsletter,3.8%
Won,Unknown,Molly Clark,Major Chemicals,Ergonomic Seating,$2500,"Low, Spencer",Furniture,,3.8%
Won,Unknown,Molly Clark,Major Chemicals,Ergonomic Seating,$1500,"Low, Spencer",Furniture,Consumer Tradeshow,5.5%
Won,Unknown,Molly Clark,Major Chemicals,Laser Printers,$1300,"Low, Spencer",Electronics,,2.5%
Won,Unknown,Molly Clark,Major Chemicals,Mobile app,$21700,"Low, Spencer",Software,,1.3%
Won,Unknown,Molly Clark,Major Chemicals,Mobile app,$10200,"Low, Spencer",Software,Customer Care Campaign,4.0%
Won,Unknown,Molly Clark,Major Chemicals,Stand-up Desks,$4000,"Low, Spencer",Furniture,,3.5%
Won,Unknown,Molly Clark,Major Chemicals,Stand-up Desks,$4100,"Low, Spencer",Furniture,Twitter,4.0%
Won,Unknown,Molly Clark,Major Chemicals,Tablets,$14400,"Low, Spencer",Computers,,6.4%
Won,Unknown,Molly Clark,Major Chemicals,Tablets,$11900,"Low, Spencer",Computers,Consumer Tradeshow,7.9%
Won,Unknown,Molly Clark,Major Chemicals,Webcams,$3100,"Low, Spencer",Electronics,,3.3%
Won,Unknown,Molly Clark,Major Chemicals,Webcams,$700,"Low, Spencer",Electronics,Twitter,3.9%
Won,Unknown,Molly Clark,Major Pharmaceuticals,All-in-One,$26500,"Low, Spencer",Computers,,1.3%
