Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Unknown,Molly Clark,Oil/Gas Transmission,Scanners,$2900,"Low, Spencer",Electronics,,0.3%
Lost,Unknown,Molly Clark,Oil/Gas Transmission,Scanners,$2400,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,All-in-One,$3500,"Low, Spencer",Computers,,1.3%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,All-in-One,$3200,"Low, Spencer",Computers,Monthly Newsletter,2.0%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,Laser Printers,$2600,"Low, Spencer",Electronics,,2.4%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,Laser Printers,$1200,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,Mobile app,$4700,"Low, Spencer",Software,,1.3%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,Scanners,$2900,"Low, Spencer",Electronics,,0.5%
Lost,Unknown,Molly Clark,Oilfield Services/Equipment,Scanners,$2000,"Low, Spencer",Electronics,New Product Releases,2.0%
Lost,Unknown,Molly Clark,Packaged Foods,Laser Printers,$1100,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Lost,Unknown,Molly Clark,Packaged Foods,Mobile app,$2900,"Low, Spencer",Software,,1.3%
Lost,Unknown,Molly Clark,Property-Casualty Insurers,All-in-One,$14300,"Low, Spencer",Computers,,1.4%
Lost,Unknown,Molly Clark,Property-Casualty Insurers,Laser Printers,$2100,"Low, Spencer",Electronics,,2.3%
Lost,Unknown,Molly Clark,Property-Casualty Insurers,Mobile app,$5300,"Low, Spencer",Software,,1.3%
Lost,Unknown,Molly Clark,Property-Casualty Insurers,Scanners,$3000,"Low, Spencer",Electronics,,0.3%
Lost,Unknown,Molly Clark,Property-Casualty Insurers,Scanners,$2600,"Low, Spencer",Electronics,Market Trends Newsletter,1.8%
Lost,Unknown,Molly Clark,Real Estate,All-in-One,$9500,"Low, Spencer",Computers,,1.3%
Lost,Unknown,Molly Clark,Real Estate,Laser Printers,$4000,"Low, Spencer",Electronics,,2.3%
Lost,Unknown,Molly Clark,Real Estate,Mobile app,$2000,"Low, Spencer",Software,,1.3%
Lost,Unknown,Molly Clark,Real Estate,Scanners,$2800,"Low, Spencer",Electronics,,0.3%
Lost,Unknown,Molly Clark,Real Estate Investment Trusts,Laser Printers,$7100,"Low, Spencer",Electronics,,2.3%
Lost,Unknown,Molly Clark,Real Estate Investment Trusts,Laser Printers,$1300,"Low, Spencer",Electronics,Monthly Newsletter,2.8%
Lost,Unknown,Molly Clark,Real Estate Investment Trusts,Mobile app,$18600,"Low, Spencer",Software,,1.3%
Lost,Unknown,Molly Clark,Real Estate Investment Trusts,Scanners,$5000,"Low, Spencer",Electronics,,0.3%
Lost,Unknown,Molly Clark,Savings Institutions,All-in-One,$3600,"Low, Spencer",Computers,,1.3%
Lost,Unknown,Molly Clark,Savings Institutions,Mobile app,$2300,"Low, Spencer",Software,,1.3%
Lost,Unknown,Molly Clark,Savings Institutions,Scanners,$2300,"Low, Spencer",Electronics,,0.3%
Lost,Unknown,Molly Clark,Savings Institutions,Scanners,$2300,"Low, Spencer",Electronics,New Product Releases,1.8%
Lost,Unknown,Molly Clark,Savings Institutions,Scanners,$1200,"Low, Spencer",Electronics,Twitter,0.8%
Lost,Unknown,Renee Lo,Automotive Aftermarket,Mobile app,$5100,"Low, Spencer",Software,,1.5%
Lost,Unknown,Renee Lo,Investment Managers,All-in-One,$3700,"Low, Spencer",Computers,,1.2%
Lost,Unknown,Renee Lo,Investment Managers,Mobile app,$4400,"Low, Spencer",Software,,1.2%
Lost,Unknown,Renee Lo,Investment Managers,Mobile app,$2800,"Low, Spencer",Software,Customer Care Campaign,3.7%
Lost,Unknown,Renee Lo,Major Pharmaceuticals,All-in-One,$30000,"Low, Spencer",Computers,,1.2%
Lost,Unknown,Renee Lo,Major Pharmaceuticals,Ergonomic Seating,$4100,"Low, Spencer",Furniture,,3.7%
