Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Unknown,Anne Weiler,,Scanners,$1900,"Weiler, Anne",Electronics,Customer Care Campaign,3.0%
Lost,Unknown,Anne Weiler,,Scanners,$900,"Weiler, Anne",Electronics,Market Trends Newsletter,1.6%
Lost,Unknown,Anne Weiler,,Scanners,$2000,"Weiler, Anne",Electronics,New Product Releases,2.0%
Lost,Unknown,Anne Weiler,,Stand-up Desks,$4600,"Weiler, Anne",Furniture,,3.5%
Lost,Unknown,Anne Weiler,,Webcams,$1800,"Weiler, Anne",Electronics,,3.2%
Lost,Unknown,Anne Weiler,Oil & Gas Production,All-in-One,$2900,"Weiler, Anne",Computers,,1.5%
Lost,Unknown,Anne Weiler,Oil & Gas Production,Mobile app,$6000,"Weiler, Anne",Software,,1.5%
Lost,Unknown,Anne Weiler,Oil & Gas Production,Scanners,$1900,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Lost,Unknown,Anne Weiler,Oil & Gas Production,Webcams,$400,"Weiler, Anne",Electronics,Twitter,4.0%
Lost,Unknown,Anne Weiler,Oil/Gas Transmission,All-in-One,$3800,"Weiler, Anne",Computers,,1.2%
Lost,Unknown,Anne Weiler,Oil/Gas Transmission,Design app,$7200,"Weiler, Anne",Software,,3.2%
Lost,Unknown,Anne Weiler,Oil/Gas Transmission,Mobile app,$8400,"Weiler, Anne",Software,,1.2%
Lost,Unknown,Anne Weiler,Oil/Gas Transmission,Scanners,$2700,"Weiler, Anne",Electronics,,0.2%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,All-in-One,$9700,"Weiler, Anne",Computers,,1.5%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Design app,$32900,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Desktops,$2200,"Weiler, Anne",Computers,,4.0%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Mobile app,$12600,"Weiler, Anne",Software,,1.5%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Mobile app,$4900,"Weiler, Anne",Software,Customer Care Campaign,4.0%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Scanners,$2100,"Weiler, Anne",Electronics,,0.5%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Scanners,$2600,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Scanners,$500,"Weiler, Anne",Electronics,Twitter,1.0%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Webcams,$3600,"Weiler, Anne",Electronics,,3.5%
Lost,Unknown,Anne Weiler,Oilfield Services/Equipment,Webcams,$900,"Weiler, Anne",Electronics,Market Trends Newsletter,5.0%
Lost,Unknown,Anne Weiler,Packaged Foods,All-in-One,$7200,"Weiler, Anne",Computers,,1.5%
Lost,Unknown,Anne Weiler,Packaged Foods,Design app,$3600,"Weiler, Anne",Software,,3.5%
Lost,Unknown,Anne Weiler,Packaged Foods,Scanners,$1600,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Lost,Unknown,Anne Weiler,Packaged Foods,Webcams,$400,"Weiler, Anne",Electronics,,3.5%
